brand,model,processor,ram,memory,os,display_size,price,star_rating,ratings
Lenovo,ThinkPad X1,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,2469.8,0.0,0
Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,Windows 10,14.0,316.94,0.0,0
Dell,Latitude 3580,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,Windows 10,15.6,858.6,0.0,0
Lenovo,Yoga 910-13IKB,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,13.9,1429.94,0.0,0
Dell,Vostro 5568,Intel Core i3 6006U 2GHz,8GB,256GB SSD,Windows 10,15.6,783.34,0.0,0
Hp,ZBook 17,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,Windows 10,15.6,2188.7940000000003,0.0,0
Asus,Pro P2540UA-XS51,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1164.94,0.0,0
Dell,XPS 13,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1588.94,0.0,0
Dell,XPS 15,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1853.94,0.0,0
Dell,Latitude 3180,Intel Pentium Quad Core N4200 1.1GHz,4GB,128GB SSD,Windows 10,11.6,788.64,0.0,0
Hp,EliteBook 820,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,Windows 10,12.5,1472.3400000000001,0.0,0
Toshiba,Satellite Pro,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,15.6,826.8000000000001,0.0,0
Hp,15-ba043na (A12-9700P/8GB/2TB/W10),AMD A12-Series 9700P 2.5GHz,8GB,2TB HDD,Windows 10,15.6,666.74,0.0,0
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,Windows 10,15.6,1779.74,0.0,0
Lenovo,IdeaPad 310-15IKB,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,Windows 10,15.6,645.5400000000001,0.0,0
Hp,Omen 17-an012dx,Intel Core i7 7700HQ 2.8GHz,12GB,1TB HDD,Windows 10,17.3,1853.94,0.0,0
Msi,GE72MVR 7RG,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD + 1TB HDD,Windows 10,17.3,2559.9,0.0,0
Samsung,Notebook 9,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1588.94,0.0,0
Dell,Vostro 5568,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,15.6,1018.6600000000001,0.0,0
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,837.1985999999999,0.0,0
Lenovo,Thinkpad T470s,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,14.0,1970.5400000000002,0.0,0
Razer,Blade Stealth,Intel Core i7 7500U 2.5GHz,16GB,512GB SSD,Windows 10,12.5,1906.94,0.0,0
Hp,Chromebook 11,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,Chrome OS,11.6,408.1,0.0,0
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD + 1TB HDD,Windows 10,17.3,2655.3212000000003,0.0,0
Dell,Latitude 3480,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,14.0,800.3000000000001,0.0,0
Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Intel Core i3 6006U 2GHz,4GB,500GB HDD,Windows 10,15.6,519.294,0.0,0
Toshiba,Tecra X40-D-10Z,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,Windows 10,14.0,1155.4,0.0,0
Lenovo,Thinkpad X1,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows 10,14.0,2648.94,0.0,0
Msi,GL62M 7RD,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1270.94,0.0,0
Lenovo,ThinkPad X1,Intel Core i5 7200U 2.5GHz,8GB,256GB Flash Storage,Windows 10,14.0,1987.5,0.0,0
Toshiba,Satellite Pro,Intel Pentium Dual Core 4405U 2.1GHz,4GB,128GB SSD,Windows 10,14.0,528.94,0.0,0
Asus,ZenBook Flip,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1439.48,0.0,0
Dell,Latitude 3480,Intel Core i3 6006U 2GHz,4GB,500GB HDD,Windows 10,14.0,620.1,0.0,0
Acer,Chromebook 11,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,Chrome OS,11.6,376.3,0.0,0
Acer,Swift 3,Intel Core i3 7100U 2.4GHz,8GB,128GB SSD,Windows 10,14.0,656.14,0.0,0
Razer,Blade Pro,Intel Core i7 7820HK 2.9GHz,32GB,512GB SSD,Windows 10,17.3,5828.9400000000005,0.0,0
Lenovo,Thinkpad X1,Intel Core i7 6600U 2.6GHz,16GB,512GB SSD,Windows 10,14.0,2224.94,0.0,0
Asus,VivoBook Max,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,Linux,15.6,550.14,0.0,0
Lenovo,Thinkpad T460,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,14.0,1257.16,0.0,0
Lenovo,ThinkPad T470s,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,Windows 10,14.0,1749.0,0.0,0
Dell,Alienware 15,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,2941.1078,0.0,0
Asus,Rog GL702VS-BA023T,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,2564.1400000000003,0.0,0
Toshiba,Satellite Pro,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,Windows 10,15.6,709.14,0.0,0
Lenovo,N42-20 Chromebook,Intel Celeron Quad Core N3160 1.6GHz,4GB,16GB Flash Storage,Chrome OS,14.0,344.5,0.0,0
Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Intel Core i5 7200U 2.5GHz,8GB,128GB HDD,Windows 10,15.6,625.4,0.0,0
Asus,Rog GL702VM-GC017T,Intel Core i7 6700HQ 2.6GHz,16GB,512GB SSD + 1TB HDD,Windows 10,17.3,1906.94,0.0,0
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,32GB,512GB SSD + 1TB HDD,Windows 10,17.3,3257.2634,0.0,0
Hp,ProBook 470,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Windows 10,17.3,964.6,0.0,0
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,Windows 10,15.6,756.8294000000001,0.0,0
Hp,EliteBook 840,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,Windows 7,14.0,1982.2,0.0,0
Dell,Vostro 3568,Intel Core i7 7500U 2.7GHz,4GB,256GB SSD,Windows 10,15.6,783.34,0.0,0
Hp,Chromebook X360,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,Chrome OS,11.6,651.9,0.0,0
Asus,ZenBook UX310UQ-GL026T,Intel Core i5 6200U 2.3GHz,8GB,512GB SSD,Windows 10,13.3,1087.56,0.0,0
Hp,EliteBook x360,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,2413.6200000000003,0.0,0
Hp,EliteBook 840,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,Windows 10,14.0,1556.0800000000002,0.0,0
Hp,250 G6,Intel Celeron Dual Core N3060 1.6GHz,4GB,128GB SSD,No OS,15.6,316.94,0.0,0
Asus,Rog GL502VM-DS74,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD + 1TB HDD,Windows 10,15.6,2012.94,0.0,0
Dell,Inspiron 5767,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Linux,17.3,916.9000000000001,0.0,0
Lenovo,ThinkPad T470p,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,Windows 10,14.0,2017.18,0.0,0
Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,15.6,834.22,0.0,0
Dell,Latitude 5580,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,Windows 10,15.6,1001.7,0.0,0
Asus,X541NA (N4200/4GB/1TB/W10),Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,Windows 10,15.6,475.94,0.0,0
Hp,EliteBook x360,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,Windows 10,13.3,2712.54,0.0,0
Dell,Inspiron 5368,Intel Core i5 6200U 2.3GHz,8GB,1TB HDD,Windows 10,13.3,687.94,0.0,0
Lenovo,IdeaPad 110-15ISK,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,No OS,15.6,497.14000000000004,0.0,0
Lenovo,ThinkPad E570,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Windows 10,15.6,901.6996,0.0,0
Hp,EliteBook 850,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,Windows 10,15.6,1429.94,0.0,0
Toshiba,Portege X30-D-10X,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,Windows 10,13.3,1362.1000000000001,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,No OS,15.6,1078.02,0.0,0
Dell,XPS 13,Intel Core i7 7660U 2.5GHz,16GB,512GB SSD,Windows 10,13.3,2374.4,0.0,0
Hp,Probook 450,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,15.6,964.6,0.0,0
Toshiba,Portégé Z30-C-188,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,13.3,1160.7,0.0,0
Lenovo,ThinkPad Yoga,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,13.3,2067.0,0.0,0
Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,956.12,0.0,0
Dell,Precision 3520,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,Windows 10,15.6,1884.68,0.0,0
Lenovo,ThinkPad L570,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,15.6,1118.3,0.0,0
Lenovo,IdeaPad 110-15ISK,Intel Core i3 6006U 2GHz,4GB,1TB HDD,No OS,15.6,507.74,0.0,0
Toshiba,Tecra A50-D-11D,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,15.6,1471.28,0.0,0
Lenovo,Thinkpad 13,Intel Core i3 7100U 2.4GHz,4GB,180GB SSD,Windows 10,13.3,779.1,0.0,0
Samsung,Notebook 9,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,Windows 10,15.0,1959.94,0.0,0
Dell,Latitude 7280,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,Windows 10,12.5,1791.4,0.0,0
Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,Linux,15.6,422.92940000000004,0.0,0
Xiaomi,Mi Notebook,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,13.3,991.1,0.0,0
Dell,Vostro 5568,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD + 1TB HDD,Windows 10,15.6,967.25,0.0,0
Hp,ProBook 450,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,15.6,889.34,0.0,0
Hp,EliteBook x360,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,13.3,1802.0,0.0,0
Hp,Pavilion x360,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,15.6,725.888,0.0,0
Asus,VivoBook L402NA,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,Windows 10,14.1,368.88,0.0,0
Lenovo,IdeaPad 510-15ISK,Intel Core i7 6500U 2.5GHz,8GB,1TB HDD,Windows 10,15.6,709.14,0.0,0
Dell,Inspiron 3552,Intel Pentium Quad Core N3710 1.6GHz,4GB,500GB HDD,Windows 10,15.6,391.14000000000004,0.0,0
Hp,EliteBook x360,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,13.3,1906.94,0.0,0
Dell,Vostro 3568,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,Linux,15.6,483.04200000000003,0.0,0
Asus,Rog GL753VD-GC082T,Intel Core i5 7300HQ 2.5GHz,12GB,128GB SSD + 1TB HDD,Windows 10,17.3,1452.0940000000003,0.0,0
Acer,Chromebook C731-C78G,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,Chrome OS,11.6,314.82,0.0,0
Lenovo,IdeaPad 110-17ACL,AMD A4-Series 7210 2.2GHz,4GB,500GB HDD,Windows 10,17.3,401.74,0.0,0
Hp,Probook 640,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,Windows 10,14.0,1340.9,0.0,0
Hp,Envy x360,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,Windows 10,13.3,1482.94,0.0,0
Samsung,Notebook 9,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,15.0,1800.94,0.0,0
Lenovo,ThinkPad T470s,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,1906.94,0.0,0
Msi,GS73VR Stealth,Intel Core i7 6700HQ 2.6GHz,16GB,512GB SSD + 2TB HDD,Windows 10,17.3,2807.94,0.0,0
Toshiba,Portege X30-D-10V,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1563.5,0.0,0
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,Linux,15.6,984.74,0.0,0
Hp,ProBook 450,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,15.6,954.0,0.0,0
Dell,Vostro 3568,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,Windows 10,15.6,650.84,0.0,0
Dell,Latitude 5580,Intel Core i5 7300U 2.6GHz,8GB,500GB HDD,Windows 10,15.6,991.1,0.0,0
Dell,XPS 13,Intel Core i7 7Y75 1.3GHz,8GB,512GB SSD,Windows 10,13.3,2133.886,0.0,0
Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Intel Core i7 6820HK 2.7GHz,32GB,256GB SSD + 256GB SSD,Windows 10,17.3,1355.74,0.0,0
Dell,XPS 13,Intel Core i7 7Y75 1.3GHz,16GB,256GB SSD,Windows 10,13.3,1747.94,0.0,0
Lenovo,ThinkPad X1,Intel Core i7 7500U 2.7GHz,8GB,256GB Flash Storage,Windows 10,14.0,2171.94,0.0,0
Lenovo,ThinkPad T570,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Windows 10,15.6,2080.7694,0.0,0
Lg,Gram 15Z970,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows 10,15.6,2224.94,0.0,0
Hp,Elitebook 820,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows 10,12.5,1571.98,0.0,0
Acer,Chromebook CB5-571-C1DZ,Intel Celeron Dual Core 3205U 1.5GHz,4GB,16GB Flash Storage,Chrome OS,15.6,380.54,0.0,0
Lenovo,IdeaPad Y700-15ISK,Intel Core i5 6300HQ 2.3GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,836.34,0.0,0
Lg,Gram 14Z970,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows 10,14.0,2012.94,0.0,0
Dell,Latitude 5480,Intel Core i5 7440HQ 2.8GHz,8GB,256GB SSD,Windows 10,14.0,1277.3,0.0,0
Hp,Elitebook Folio,Intel Core M 6Y75 1.2GHz,8GB,240GB SSD,Windows 10,12.5,3286.0,0.0,0
Lenovo,IdeaPad 510-15IKB,Intel Core i7 7500U 2.7GHz,6GB,256GB SSD,Windows 10,15.6,836.34,0.0,0
Hp,ProBook 450,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,15.6,1080.1294,0.0,0
Acer,Aspire E5-575,Intel Core i3 7100U 2.4GHz,4GB,1TB HDD,Windows 10,15.6,528.94,0.0,0
Lenovo,ThinkPad 13,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,Windows 10,13.3,933.86,0.0,0
Hp,Probook 430,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1017.6,0.0,0
Msi,GE72VR 6RF,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,1694.94,0.0,0
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD + 1TB HDD,Windows 10,15.6,1429.94,0.0,0
Msi,GL62M 7RD,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1187.1046000000001,0.0,0
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,Windows 10,15.6,726.0894000000001,0.0,0
Hp,EliteBook 850,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1374.8094,0.0,0
Hp,Envy 13-AB077cl,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,13.3,1217.94,0.0,0
Toshiba,Tecra Z50-C-140,Intel Core i7 6600U 2.6GHz,16GB,256GB SSD,Windows 10,15.6,2093.5,0.0,0
Lenovo,ThinkPad Yoga,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,Windows 10,13.3,1934.5,0.0,0
Dell,Latitude 3580,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,15.6,773.694,0.0,0
Lenovo,Thinkpad X270,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,12.5,1749.0,0.0,0
Hp,Probook 650,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,15.6,1234.9,0.0,0
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,Windows 10,15.6,750.5436,0.0,0
Hp,ProBook 640,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,14.0,1217.94,0.0,0
Lenovo,IdeaPad 320-15IAP,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,Windows 10,15.6,327.54,0.0,0
Hp,EliteBook 820,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,12.5,1673.74,0.0,0
Hp,250 G6,Intel Celeron Dual Core N3060 1.6GHz,4GB,1TB HDD,No OS,15.6,306.234,0.0,0
Lenovo,Yoga 900-13ISK,Intel Core i7 6560U 2.2GHz,16GB,1TB SSD,Windows 10,13.3,1906.94,0.0,0
Toshiba,Tecra Z40-C-12X,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,Windows 10,14.0,1171.3,0.0,0
Hp,EliteBook 820,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,12.5,1769.14,0.0,0
Dell,Vostro 3568,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,Windows 10,15.6,592.1160000000001,0.0,0
Msi,GP62M Leopard,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1270.94,0.0,0
Dell,Latitude 7480,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,1737.3400000000001,0.0,0
Dell,Alienware 17,Intel Core i7 6820HK 2.7GHz,16GB,512GB SSD + 1TB HDD,Windows 10,17.3,2923.48,0.0,0
Hp,Omen 17-W006na,Intel Core i5 6300HQ 2.3GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1482.94,0.0,0
Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Intel Pentium Quad Core N3710 1.6GHz,4GB,1TB HDD,Windows 10,17.3,561.8000000000001,0.0,0
Acer,TravelMate P259-G2,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,15.6,656.14,0.0,0
Toshiba,Tecra A50-C-1ZV,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,15.6,1186.14,0.0,0
Lenovo,Yoga 700-11ISK,Intel Core M m7-6Y75 1.2GHz,8GB,256GB SSD,Windows 10,11.3,1376.94,0.0,0
Lenovo,IdeaPad Y700-15ACZ,AMD FX 8800P 2.1GHz,16GB,512GB SSD + 1TB HDD,Windows 10,15.6,1058.94,0.0,0
Dell,Latitude 7280,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,12.5,1560.5320000000002,0.0,0
Lenovo,IdeaPad 310-15IKB,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,No OS,15.6,726.1,0.0,0
Dell,Insprion 5767,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,Windows 10,17.3,698.5400000000001,0.0,0
Acer,Chromebook 14,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,Chrome OS,14.0,369.94,0.0,0
Hp,ZBook Studio,Intel Core i7 6820HQ 2.7GHz,8GB,8GB SSD,Windows 10,15.6,2383.94,0.0,0
Dell,Latitude 7480,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,Windows 10,14.0,1881.5,0.0,0
Toshiba,Portege Z30-C-1CW,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 7,13.3,1547.6000000000001,0.0,0
Asus,Chromebook Flip,Intel Core M M7-6Y75 1.2GHz,8GB,64GB Flash Storage,Chrome OS,12.5,1228.54,0.0,0
Lenovo,Thinkpad T460,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,Windows 10,14.0,1578.3294,0.0,0
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD + 1TB HDD,Windows 10,17.3,3343.2400000000002,0.0,0
Dell,XPS 13,Intel Core i5 7Y54 1.2GHz,8GB,256GB SSD,Windows 10,13.3,2012.94,0.0,0
Hp,ProBook x360,Intel Pentium Quad Core N4200 1.1GHz,4GB,256GB SSD,Windows 10,11.6,821.5,0.0,0
Dell,XPS 13,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1344.0800000000002,0.0,0
Acer,Chromebook C738T-C2EJ,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,Chrome OS,11.6,412.34000000000003,0.0,0
Toshiba,Portege Z30-C-16Z,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,Windows 10,13.3,1627.1000000000001,0.0,0
Lenovo,ThinkPad X270,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,Windows 10,12.5,1865.6000000000001,0.0,0
Acer,Aspire F5-573G-510L,Intel Core i5 7200U 2.5GHz,12GB,128GB SSD + 1TB HDD,Windows 10,15.6,1069.54,0.0,0
Toshiba,Portege X20W-D-10V,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows 10,12.5,1897.4,0.0,0
Hp,ProBook 450,Intel Core i5 7200U 2.50GHz,8GB,1TB HDD,Windows 10,15.6,897.2900000000001,0.0,0
Dell,Inspiron 3567,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,Linux,15.6,493.5572,0.0,0
Dell,Latitude 5580,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,15.6,874.5,0.0,0
Hp,ProBook 450,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,Windows 10,15.6,726.1,0.0,0
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,32GB,256GB SSD + 1TB HDD,Windows 10,17.3,3337.94,0.0,0
Lenovo,IdeaPad 310-15IKB,Intel Core i5 7200U 2.5GHz,6GB,256GB SSD,Windows 10,15.6,736.7,0.0,0
Dell,XPS 13,Intel Core i7 7Y75 1.3GHz,16GB,512GB SSD,Windows 10,13.3,2012.94,0.0,0
Dell,Latitude E7470,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,Windows 10,14.0,2080.7588,0.0,0
Dell,Alienware 17,Intel Core i7 6700HQ 2.6GHz,32GB,256GB SSD + 1TB HDD,Windows 10,17.3,2968.0,0.0,0
Toshiba,Tecra A40-C-1DF,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,14.0,1250.8,0.0,0
Asus,Rog Strix,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,2172.8940000000002,0.0,0
Hp,Probook 450,Intel Core i5 7200U 2.70GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1037.74,0.0,0
Lenovo,ThinkPad T460,Intel Core i5 6200U 2.3GHz,4GB,508GB Hybrid,Windows 7,14.0,1062.1200000000001,0.0,0
Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD + 2TB HDD,Windows 10,15.6,1906.94,0.0,0
Hp,15-bs053od (i7-7500U/6GB/1TB/W10),Intel Core i7 7500U 2.7GHz,6GB,1TB HDD,Windows 10,15.6,613.74,0.0,0
Asus,Rog GL753VE-DS74,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,1853.94,0.0,0
Dell,Inspiron 7579,Intel Core i7 7500U 2.7GHz,12GB,512GB SSD,Windows 10,15.6,1376.94,0.0,0
Toshiba,Portege Z30-C-1CV,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,Windows 7,13.3,1266.7,0.0,0
Lenovo,IdeaPad 320-15ABR,AMD A12-Series 9720P 3.6GHz,6GB,256GB SSD,Windows 10,15.6,581.94,0.0,0
Fujitsu,LifeBook A556,Intel Core i5 6200U 2.3GHz,4GB,256GB SSD,Windows 10,15.6,687.94,0.0,0
Toshiba,Tecra A40-C-1KF,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,14.0,969.9000000000001,0.0,0
Dell,Inspiron 3567,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,15.6,634.94,0.0,0
Hp,Probook 450,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Windows 10,15.6,854.36,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1260.3400000000001,0.0,0
Dell,Inspiron 5567,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,15.6,793.94,0.0,0
Dell,Latitude 5480,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,Windows 10,14.0,1186.14,0.0,0
Hp,EliteBook Folio,Intel Core M 6Y75 1.2GHz,8GB,512GB SSD,Windows 10,12.5,2022.48,0.0,0
Hp,15-bs005nv (i3-6006U/4GB/1TB,Intel Core i3 6006U 2GHz,4GB,128GB SSD + 1TB HDD,Windows 10,15.6,528.94,0.0,0
Lenovo,V110-15IAP (N3350/4GB/128GB/No,Intel Celeron Dual Core N3350 1.1GHz,4GB,128GB SSD,No OS,15.6,286.85720000000003,0.0,0
Lenovo,ThinkPad T560,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,15.6,1429.94,0.0,0
Dell,Inspiron 5378,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,942.34,0.0,0
Asus,ZenBook UX310UA-FB485T,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1219.0,0.0,0
Hp,Spectre 13-V111dx,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,13.3,1429.94,0.0,0
Acer,Aspire ES1-533,Intel Pentium Quad Core N4200 1.1GHz,4GB,500GB HDD,Windows 10,15.6,402.8,0.0,0
